"","pathways","z-score","Z_p-value"
"1","BIOCARTA_AGR_PATHWAY",0.622971611093909,0.284519994200074
"2","BIOCARTA_BCR_PATHWAY",17.11205319629,0
"3","BIOCARTA_CSK_PATHWAY",42.4002621755286,0
"4","BIOCARTA_CTLA4_PATHWAY",37.1956229872363,0
"5","BIOCARTA_EGF_PATHWAY",0.12936300864611,0.452911161506026
"6","BIOCARTA_FCER1_PATHWAY",3.42850165380012,0.000348980631667622
"7","BIOCARTA_HIVNEF_PATHWAY",2.99058208550128,0.00157481912647202
"8","BIOCARTA_IL17_PATHWAY",39.8467361194561,0
"9","BIOCARTA_NFAT_PATHWAY",22.2626797110258,0
"10","BIOCARTA_PDGF_PATHWAY",0.12936300864611,0.452911161506026
"11","BIOCARTA_TCAPOPTOSIS_PATHWAY",39.3747014131864,0
"12","BIOCARTA_TCR_PATHWAY",22.1262928506248,0
"13","BIOCARTA_THELPER_PATHWAY",39.3747014131864,0
"14","BIOCARTA_TNFR1_PATHWAY",13.3282872316866,1.17172907695756e-40
"15","ccRCC",0.415547194660085,0.34725857515207
"16","KEGG_ABC_TRANSPORTERS",9.0524649825389,0
"17","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",14.0611058247184,4.97473497571356e-45
"18","KEGG_ALZHEIMERS_DISEASE",6.5081905680764,4.82966427586914e-11
"19","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",29.6871721518383,1.02077596110673e-193
"20","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",4.19899246168847,1.59476395565273e-05
"21","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",9.02322154935929,0
"22","KEGG_APOPTOSIS",23.7902902689878,0
"23","KEGG_ARACHIDONIC_ACID_METABOLISM",26.5033659657175,0
"24","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",26.7477418486636,1.13140268371415e-157
"25","KEGG_AUTOIMMUNE_THYROID_DISEASE",36.0172471184587,0
"26","KEGG_AXON_GUIDANCE",8.55435364571705,0
"27","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",41.9561608076769,0
"28","KEGG_CALCIUM_SIGNALING_PATHWAY",2.62720758862181,0.00484249484157879
"29","KEGG_CARDIAC_MUSCLE_CONTRACTION",37.8019231372568,0
"30","KEGG_CELL_ADHESION_MOLECULES_CAMS",21.2426425827193,3.21832654956599e-100
"31","KEGG_CELL_CYCLE",35.0287013950326,0
"32","KEGG_CHEMOKINE_SIGNALING_PATHWAY",39.7811055790581,0
"33","KEGG_CITRATE_CYCLE_TCA_CYCLE",1.32148503527468,0.10044873861228
"34","KEGG_COLORECTAL_CANCER",30.5366405314425,0
"35","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",2.56173389896498,0.00579550385681933
"36","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",58.9779978178222,0
"37","KEGG_DILATED_CARDIOMYOPATHY",14.6395541884792,1.19553834706056e-48
"38","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",60.1106480028356,0
"39","KEGG_ECM_RECEPTOR_INTERACTION",15.066977729002,2.04740534782339e-51
"40","KEGG_ENDOCYTOSIS",4.85322293660391,7.39544067260527e-07
"41","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",54.8731951455421,0
"42","KEGG_FATTY_ACID_METABOLISM",45.6315038040581,0
"43","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",21.8216202049913,0
"44","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",7.79220109194729,4.44805482769176e-15
"45","KEGG_FOCAL_ADHESION",11.133906793544,0
"46","KEGG_GAP_JUNCTION",14.5182402892634,0
"47","KEGG_GLUTATHIONE_METABOLISM",2.61675129694166,0.00496637724831522
"48","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",56.220861869302,0
"49","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",13.3513743477219,8.65852251889451e-41
"50","KEGG_HEMATOPOIETIC_CELL_LINEAGE",62.8056725702714,0
"51","KEGG_HUNTINGTONS_DISEASE",7.16062561846587,5.26079360375947e-13
